name,date,degree,score_OVERALL UNIVERSITY RATING,OVERALL UNIVERSITY RATING,score_Job Prospects,Job Prospects,score_Course and Lecturers,Course and Lecturers,score_Uni Facilities,Uni Facilities,score_Student Support,Student Support,score_Do you think your time at university this year has been value for money?,Do you think your time at university this year has been value for money?,score_Students' Union,Students' Union,score_Accommodation,Accommodation,score_Local life,Local life,score_Societies and Sports,Societies and Sports
Student Reviewer,19 Dec 17,Law and Spanish LLB (Hons),rat4,{'Tell us about your overall university experience so far.': 'My love life is a mess though'},rat2,,rat5,,rat4,"{""How good are your university's facilities?"": 'Under construction'}",rat3,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'Inconsistent, ive been fairly lucky but sometimes are very unhelpful.\nCounselling seriously underfunded'}",,,rat3,"{""What do you think of your Students' Union in terms of student representation and facilities?"": ""Facilities are expensive in comparison with other SU's lots of good representation but feels like they don't make anything happen.""}",rat4,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Halls were a bit dingy, for how much money we were paying but generally good people.\nBig mice problems'}",rat4,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Expensive'},rat5,"{'How would you rate the variety of societies/sports?': 'The student newspaper is one of the best in the country, really good quality journalism and illustation'}"
Student Reviewer,18 Dec 17,Philosophy and Economics MA (Hons),rat4,"{'Tell us about your overall university experience so far.': 'I enjoy university very much, I like my course and the city, but it is very expensive and competitive place.'}",rat3,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'Careers hub can help you find certain jobs.'}",rat3,,rat4,"{""How good are your university's facilities?"": ""Library is very good, don't use many facilities.""}",rat1,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'Student counselling services'}",,,rat3,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Good union facilities, not great student engagement.'}",,,rat4,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'A lovely city but the downside is the influence of the youth culture but good for students.'},rat3,{'How would you rate the variety of societies/sports?': 'Good but there should be more funding.'}
Student Reviewer,18 Dec 17,International Relations MA (Hons),rat3,{'Tell us about your overall university experience so far.': None},non_app,,rat4,,rat4,,rat3,,,,rat4,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Great'}",rat2,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Mansion Fountainbridge. Very cold. Not enough freshers. Staff are unhelpful'}",rat5,"{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Good, student areas. Restaurants cater to student needs e.g. student discount.'}",rat3,{'How would you rate the variety of societies/sports?': 'Hard to find them'}
Student Reviewer,18 Dec 17,Sustainable Development MA (Hons),rat4,{'Tell us about your overall university experience so far.': 'Good'},rat4,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'Lots of emails from careers department and also course heads and lecturers.'}",rat4,,rat4,"{""How good are your university's facilities?"": 'Lots of study spaces'}",rat4,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': ""We can ask for help if we need it; tutors always say when they're available.""}",,,rat4,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Good'}",rat3,"{'What do you think about the safety, condition, location and cost of your accommodation?': ""(Mansion fountainbridge) It's good but building work starts 7am every morning. If we were told this, I might've chosen elsewhere.""}",rat5,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Really good- lots on'},rat4,"{'How would you rate the variety of societies/sports?': 'Good, welcoming and well organised'}"
Student Reviewer,18 Dec 17,,rat4,{'Tell us about your overall university experience so far.': 'Had some issues but they have been reduced.'},rat1,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'My work placement was terrible and had to shorten it.'}",rat4,,rat5,"{""How good are your university's facilities?"": 'Very good'}",rat5,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'I used the counselling service a lot and its helped me every time.'}",,,rat5,"{""What do you think of your Students' Union in terms of student representation and facilities?"": ""It's very active and it has great facilities.""}",,,rat5,"{'Is your university in a good location in terms of distance to accommodation and local amenities?': ""It's a beautiful city""}",rat3,
Student Reviewer,18 Dec 17,,rat5,{'Tell us about your overall university experience so far.': 'Fun but hard work so far.'},rat5,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'Medicine has professional development pathways throughout the course.'}",rat4,,rat4,"{""How good are your university's facilities?"": 'Gym facilities are great; on-campus rooms etc are in good condition.'}",rat3,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': ""Good support, just haven't needed to use it yet.""}",,,rat4,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Representation opportunities available and good union.'}",rat4,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Modern and lovely accommodation although a bit small rooms.'}",rat5,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Good night-life and lovely city in general.'},rat4,{'How would you rate the variety of societies/sports?': 'Lots of clubs and societies for varied interests.'}
Student Reviewer,18 Dec 17,,rat5,{'Tell us about your overall university experience so far.': 'So far classes are good'},rat5,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'The value of this university degree is high'}",rat4,,rat3,"{""How good are your university's facilities?"": 'Very nice!'}",rat3,,,,rat5,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'I love it!'}",rat4,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Modern and well kept'}",rat5,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'There is so much to do always'},rat3,{'How would you rate the variety of societies/sports?': 'Pretty fun'}
Student Reviewer,18 Dec 17,,rat5,"{'Tell us about your overall university experience so far.': ""I am an exchange student. It's great""}",non_app,,rat5,,rat5,"{""How good are your university's facilities?"": 'Love it!'}",rat5,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'I feel there are many options'}",,,rat5,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Great'}",rat4,"{'What do you think about the safety, condition, location and cost of your accommodation?': ""Muramo. It's pretty far away""}",rat5,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Very cozy. Has everything I need'},non_app,{'How would you rate the variety of societies/sports?': 'As far as I can tell great'}
Student Reviewer,18 Dec 17,,rat5,{'Tell us about your overall university experience so far.': None},rat5,,rat4,,rat5,,rat5,,,,rat5,,rat5,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Baird house'}",rat5,,rat5,
Student Reviewer,18 Dec 17,,rat5,"{'Tell us about your overall university experience so far.': 'Very satisfactory, great people and academics'}",rat4,,rat4,,rat5,"{""How good are your university's facilities?"": 'Great'}",rat4,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'Very engaging, prepare lot of activities'}",,,rat4,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Very official, lots of activities and opportunities.'}",rat3,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'A bit old but good facilities'}",rat5,"{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Very fun, good food, awesome nightlife, lots of activities.'}",rat4,
Student Reviewer,18 Dec 17,,rat5,"{'Tell us about your overall university experience so far.': 'Very welcoming staff, students and other people from the unions'}",rat1,,rat4,,rat5,"{""How good are your university's facilities?"": 'Very - something of everything and easily accessed'}",rat3,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'Support is very helpful but my PT has been a bit disappointing and not responding to my meeting requirements and email requests'}",,,rat5,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Student reps are helpful and available at all times to help you and emails updates'}",,,rat5,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Nice - the city is lovely and the uni is close to the main city attractions'},rat1,
