score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat5,rat2,rat5,rat4,rat2,,rat4,rat4,rat5,rat5,Jasmine,29 Jan 20,Geography BSc (Hons), cost expensive - everything else is great
rat4,rat3,rat4,rat5,rat3,,rat4,rat4,rat5,rat2,Lucy,29 Jan 20,Economic History MA (Hons), darroch court
rat4,rat4,rat3,rat5,rat5,,rat5,,rat5,rat5,Elisa,29 Jan 20,Arabic and Business MA (Hons)," Excellent facilities, well designed courses Excellent"
rat3,rat3,rat2,rat3,rat2,,rat3,rat4,rat5,rat2,Katie,29 Jan 20,Law LLB (Hons), 15 PRIVATE FLAT AND DIFFICULT
rat4,rat5,rat4,rat4,rat4,,rat4,rat4,rat5,rat4,Meriya,29 Jan 20,Economics and Politics MA (Hons), The university's academic standards are high and learning is enjoyable They could be cheaper
rat4,rat4,rat4,rat4,rat5,,rat4,rat5,rat5,rat5,Maddy,24 Jan 20,Politics MA (Hons)," Very good, gets crowded AMAZING"
rat3,rat5,rat5,rat5,rat3,,rat4,rat3,rat5,rat3,Lucy,24 Jan 20,, Careers department is good 10 Expensive to buy from uni shops and cafes Counselling should be for longer a bit expensive high cost Don't use them
rat5,rat3,rat4,rat3,rat2,,rat3,rat5,rat4,rat4,Hugh,24 Jan 20,English Literature MA (Hons)," Got better as I progressed Ask me again in one year 4 Personal support needs to be improved and better funded so more people can be helpful in mental health to have better support for those going a year abroad Good representation, maybe the accessibility could be improved a little I am lucky bcoz its my friends so we have a discount Yes"
rat3,rat3,rat4,rat4,rat1,,rat4,rat3,rat5,rat5,Phoebe,24 Jan 20,Biomedical Sciences BSc (Hons)," The best parts are friends and selected courses. Worst are exchange help and mental health well-ubeing. I get emails for talks etc. A job fair at start of year The advice place is great, but once you're passed on the services are very neglected and lacking. Esp. for mental health (nothing to help you hen you're exchange) I don't use it much safety ok but double lock, condition ok, location great, price too much Yes Lots of variety"
rat5,rat4,rat4,rat4,rat4,,rat4,,rat5,rat5,Anonymous,24 Jan 20,, 9 Long waiting time for counselling
rat4,rat2,rat4,rat2,rat4,,rat3,,rat3,rat3,Jesse,24 Jan 20,Psychology and Economics MA, More transferable skills please Swimming pool is gross
rat4,rat4,rat3,rat4,rat2,,rat4,rat4,rat5,rat4,Bregse,24 Jan 20,Psychology BSc (Hons), 1st and 2nd year lacking first year : kincaids
rat5,rat5,rat5,rat5,rat5,,rat5,rat3,rat5,rat5,Andrei,24 Jan 20,Cognitive Science (Humanities) MA (Hons), 12
rat5,rat5,rat4,rat5,rat4,,rat5,rat5,rat5,rat5,Era,24 Jan 20,," The overall experience has been great! My professors and the uni staff are very friendly and helpful The uni is right in the city centre, minutes away from major places"
rat4,rat2,rat2,rat2,rat2,,rat4,,rat5,rat4,Joy,24 Jan 20,, Most support is offered through student societies. Very little through the course
rat4,rat2,rat3,rat4,rat3,,rat3,,rat5,rat5,Sato,24 Jan 20,, There is not much support. We are mostly on our own. There is some advice and talks 10
rat5,rat4,rat5,rat5,rat3,,rat5,rat4,rat4,rat5,Lily,24 Jan 20,Japanese MA (Hons), QUITE EXPENSIVE
rat3,rat4,rat4,rat5,rat4,,rat4,,rat5,rat5,Joy,24 Jan 20,Social Policy and Economics MA (Hons), It's been challenging but great 13 The best!
rat4,rat4,rat4,rat3,rat4,,rat3,rat4,rat5,rat3,Welging,24 Jan 20,, 25
rat4,rat4,rat4,rat5,rat4,,rat4,rat4,rat5,rat5,Sze,24 Jan 20,, Great library and great gym great location but buildings are genrally old
rat4,rat5,rat4,rat3,rat4,,rat4,,rat2,rat5,Rachel,24 Jan 20,Economics MA (Hons), 9.5 Wheelchair access is terrible Student support officers are great
rat4,rat4,rat4,rat5,rat4,,rat4,rat4,rat5,rat5,Hannah,24 Jan 20,Sustainable Development MA (Hons)," It has opened a lot of new doors for me, both academically, socially and in terms of the future. I'm really enjoying the experience I have already been given a lot of advice on careers which has been very useful. Excellent Really good overall Great facilities for all students. great location, basic facilities overall a nice place to live 15min walk from my accommodation, in centre of town so easy access to best sports There are many societies to choose from"
rat4,non_app,rat3,rat4,rat4,,rat3,,rat1,rat3,Anon,24 Jan 20,, King's buildings
rat4,rat2,rat4,rat4,rat4,,rat4,rat5,rat2,rat3,Max,24 Jan 20,Biological Sciences (Biochemistry) BSc (Hons), Don't do any...
rat4,rat4,rat4,rat4,rat3,,non_app,rat5,rat5,rat4,Francesca,24 Jan 20,, Work placement in 3rd year Pretty good but the central library isn't big enough considering the number of students Student counselling could provide more support after you have been but academic tutors are good and helpfull Everything is very central and easy to get to
rat4,rat3,rat5,rat4,rat3,,rat3,,rat5,rat4,Anonymous,24 Jan 20,Geography BSc (Hons)," 6 Good academic, poor personal Don't know much about it"
rat4,rat2,rat5,rat5,rat4,,rat4,,rat3,rat5,Anonymous,24 Jan 20,, Good experience
rat4,rat5,rat4,rat5,rat3,,rat5,,rat5,rat5,Anon,24 Jan 20,International Relations and International Law MA (Hons), 11 Mental Health services need more funding
rat4,rat4,rat4,rat5,rat5,,rat4,rat4,rat5,rat5,Megan,24 Jan 20,Civil Engineering BEng (Hons), Enjoying it 15 Advice place is amazing but personal tutors could be better informed very good accomodation but very far from the university
rat5,rat5,rat3,rat5,rat1,,rat3,rat4,rat5,rat5,Katherine,24 Jan 20,Civil Engineering MEng (Hons)," Good careers service 12 Excellent Personal tutor system poor and ineffective - never contact you very expensive Beautiful city, lots of shops and attractions - everything within a sort distance Excellent, but can be quite expensive, as gym membership required"
rat5,rat4,rat3,rat3,rat4,,rat2,rat4,rat4,rat5,Bella,24 Jan 20,History MA (Hons), Thoroughly enjoy it Good careers department 12 Okay but need more study space Personal tutors are very effective Doesn't represent all students - quite minority focused Good options but only for 1 st year and postgradaute Amazing variety
rat5,non_app,rat4,rat5,rat5,,rat5,rat5,rat5,rat5,Kiera,24 Jan 20,Nursing Studies BNurs (Hons), I love it! 3 Very good Very good very good it is not too far from uni and the quality is worth the cost yes very good
rat3,rat4,rat3,rat3,rat4,,rat2,rat5,rat5,rat3,Tom,24 Jan 20,Economic History MA (Hons)," Reputation 4 Good disability support, poor academic support Not aware Yes"
